epoch,acc,f1,loss,val_acc,val_f1,val_loss
84,0.958789050579071,0.9587423801422119,0.007651751395314932,0.9365084171295166,0.9352303147315979,0.010142809711396694
85,0.953320324420929,0.9533751010894775,0.007943825796246529,0.9407151341438293,0.9400383830070496,0.009534930810332298
86,0.953906238079071,0.953787088394165,0.007200239691883326,0.9432392120361328,0.9426518082618713,0.009143120609223843
87,0.955859363079071,0.9560890197753906,0.00793873704969883,0.9423878192901611,0.9417904615402222,0.009234711527824402
88,0.955273449420929,0.9551742076873779,0.00740858307108283,0.9422876834869385,0.9418160319328308,0.009249424561858177
89,0.9521484375,0.9520238637924194,0.007607719395309687,0.9390925765037537,0.9379510879516602,0.009638029150664806
90,0.957812488079071,0.9577485918998718,0.006913870573043823,0.9416866898536682,0.9408860802650452,0.009321359917521477
91,0.958984375,0.9589487910270691,0.007099842187017202,0.9441305994987488,0.9437716007232666,0.009071672335267067
92,0.958203136920929,0.9581850171089172,0.006711235735565424,0.9420272707939148,0.9414998888969421,0.009321616031229496
93,0.9642578363418579,0.9643324017524719,0.006484482437372208,0.9366787075996399,0.9353931546211243,0.01009131409227848
94,0.959179699420929,0.9590986967086792,0.006555636413395405,0.9400641322135925,0.9390193223953247,0.009617337957024574
95,0.951953113079071,0.9519326686859131,0.008295795880258083,0.9433293342590332,0.9427163004875183,0.009122692048549652
96,0.9574218988418579,0.9571568965911865,0.007342812605202198,0.9441806674003601,0.943581759929657,0.008953319862484932
97,0.958203136920929,0.9581328630447388,0.007242673076689243,0.9446514248847961,0.9439833164215088,0.008864269591867924
98,0.9564453363418579,0.9564257860183716,0.007532173302024603,0.9432692527770996,0.9425355195999146,0.009062054567039013
99,0.9505859613418579,0.9506181478500366,0.008434530347585678,0.9442408084869385,0.9436318278312683,0.008935065940022469
100,0.957226574420929,0.957094669342041,0.008250808343291283,0.9449218511581421,0.9443586468696594,0.008848714642226696
101,0.9605468511581421,0.9604358673095703,0.007427294738590717,0.9445012211799622,0.9437536597251892,0.008889677003026009
102,0.9546874761581421,0.9545474052429199,0.00864948146045208,0.9475160241127014,0.9471150636672974,0.008540015667676926
103,0.956250011920929,0.9562265872955322,0.008553744293749332,0.9467748403549194,0.9463611841201782,0.008603518828749657
104,0.9574218988418579,0.9574700593948364,0.007965222001075745,0.9475660920143127,0.9473885297775269,0.008568698540329933
105,0.9521484375,0.9520695209503174,0.008694282732903957,0.9424178600311279,0.9414678812026978,0.009230835363268852
106,0.953320324420929,0.953062891960144,0.00860774889588356,0.9389222860336304,0.937583327293396,0.00969009194523096
107,0.9634765386581421,0.9635069370269775,0.007079348899424076,0.9450320601463318,0.944374680519104,0.008863460272550583
108,0.954296886920929,0.9543611407279968,0.008580345660448074,0.9449819922447205,0.9442954063415527,0.008919777348637581
109,0.955859363079071,0.9557876586914062,0.008607268333435059,0.9423277378082275,0.9413207173347473,0.009213289245963097
110,0.954882800579071,0.9548870325088501,0.0075097354128956795,0.9442908763885498,0.9434969425201416,0.009012008085846901
111,0.9546874761581421,0.9547909498214722,0.008105816319584846,0.9449719786643982,0.9442372918128967,0.008908423595130444
112,0.959179699420929,0.9590586423873901,0.007375250104814768,0.942497968673706,0.941468358039856,0.009186705574393272
113,0.958789050579071,0.9588403701782227,0.006899567786604166,0.9441305994987488,0.9432733654975891,0.00900772213935852
114,0.9593750238418579,0.9594044089317322,0.007956034503877163,0.9431189894676208,0.9421567320823669,0.009119449183344841
115,0.961132824420929,0.9611146450042725,0.007513781543821096,0.9454427361488342,0.9447565078735352,0.008821179158985615
116,0.960156261920929,0.9602075219154358,0.007000470068305731,0.9453024864196777,0.9445756673812866,0.00886054988950491
117,0.9521484375,0.9520403146743774,0.008103469386696815,0.9429086446762085,0.9418951272964478,0.009168005548417568
118,0.9544922113418579,0.9542534351348877,0.00849594734609127,0.9401542544364929,0.9388246536254883,0.009576783515512943
119,0.954296886920929,0.954088568687439,0.008172900415956974,0.9422575831413269,0.9411457777023315,0.009313462302088737
120,0.9498046636581421,0.9495347142219543,0.009159287437796593,0.9403345584869385,0.9390026926994324,0.009631777182221413
121,0.950390636920929,0.950019359588623,0.008290328085422516,0.9386518597602844,0.9371452927589417,0.00982214231044054
122,0.9501953125,0.9498680233955383,0.00819426216185093,0.9423677921295166,0.9412847757339478,0.009254620410501957
123,0.954296886920929,0.9540168046951294,0.008606215938925743,0.9397736191749573,0.9383925199508667,0.009671863168478012
124,0.9544922113418579,0.954268217086792,0.007777171675115824,0.9388321042060852,0.9373432397842407,0.009817101061344147
